timestamp,device_id,temperature,vibration,pressure,is_anomaly
2025-02-23 17:00:55.578081,21,6.882342426484541,5.490185730569855,0.34866485275481307,1
2025-02-23 17:00:55.588163,22,21.981527223219317,2.7418666584510927,0.9791361427498674,0
2025-02-23 17:00:55.598186,23,25.85861901713838,2.964014757030344,0.9252131448580498,0
2025-02-23 17:00:55.608204,24,20.992516046935346,3.391526892434479,1.0456165287455559,0
2025-02-23 17:00:55.618220,25,27.544634851246766,3.160957035893085,0.809667483192397,0
2025-02-23 17:00:55.628239,26,24.915180006652264,2.8380055729645632,1.0296995957840176,0
2025-02-23 17:00:55.638257,27,20.51380335650189,3.060087197630341,0.888099295708298,0
2025-02-23 17:00:55.648273,28,24.847918136658706,3.1809615925780603,1.032560029541501,0
2025-02-23 17:00:55.658291,29,13.283147576040438,1.3513286391018875,1.526528547599858,1
2025-02-23 17:00:55.668401,30,24.664353566210448,3.5222104268556707,1.0547748167325406,0
2025-02-23 17:00:55.678425,31,21.532920499350176,3.672567338992261,0.9426838364820257,0
2025-02-23 17:00:55.688442,32,9.932451182874257,1.3039680651449959,0.6491107870792847,1
2025-02-23 17:00:55.698518,33,22.163550150786758,2.70296931878765,1.0173204726085336,0
2025-02-23 17:00:55.708541,34,25.141334329300456,2.769370266096614,1.0801461592071318,0
2025-02-23 17:00:55.718558,35,12.432871061939725,4.859225357669885,0.5187522621131573,1
2025-02-23 17:00:55.728633,36,42.12990159289622,0.9056839024120946,0.6255882626226787,1
2025-02-23 17:00:55.738714,37,25.51300004173533,3.3760090524938082,0.9933943339339185,0
2025-02-23 17:00:55.748737,38,22.482922557391305,3.6037735370481347,1.0546650539180964,0
2025-02-23 17:00:55.758754,39,25.975627314843656,2.857077029262011,1.0732155759790767,0
2025-02-23 17:00:55.768771,40,8.623336214344132,5.2285318821483475,0.6077533068007424,1
2025-02-23 17:00:55.778846,41,8.846494608087493,0.9715997351887373,1.651169444019341,1
2025-02-23 17:00:55.788923,42,29.765162066198215,3.517404291182732,1.125405806998726,0
2025-02-23 17:00:55.798945,43,12.57364405780164,5.376616561295453,0.3749473373580623,1
2025-02-23 17:00:55.809018,44,20.669885163952674,2.751869236064662,1.0265860516152625,0
2025-02-23 17:00:55.819039,45,26.746997405772635,3.4414039503735316,0.8539413481145416,0
2025-02-23 17:00:55.829058,46,13.467856728577065,5.702704797614273,0.4455400475859569,1
2025-02-23 17:00:55.839131,47,23.11905186674218,3.5011878105244563,1.0666380148167236,0
2025-02-23 17:00:55.849153,48,27.48929014114353,3.316486372438707,0.984348272172951,0
2025-02-23 17:00:55.859171,49,24.509734238335106,3.3105682203112297,0.8693563077243776,0
2025-02-23 17:00:55.869189,50,23.170700371503283,3.329267331706728,0.8005769750156057,0
